locationId,location,entity,parameter,value,local_time,sensor_lat,sensor_lon
221037,SWTRCK_2,Community Organization,pm25,36.4,2023-06-06 07:40:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.5,2023-06-06 07:38:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,37.9,2023-06-06 07:36:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,37.8,2023-06-06 07:34:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,35.2,2023-06-06 07:30:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.6,2023-06-06 07:24:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.5,2023-06-06 07:22:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.6,2023-06-06 07:20:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.3,2023-06-06 07:18:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.7,2023-06-06 07:16:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.6,2023-06-06 07:14:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.8,2023-06-06 07:10:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.6,2023-06-06 07:08:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.9,2023-06-06 07:06:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.8,2023-06-06 07:04:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.7,2023-06-06 07:02:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.8,2023-06-06 07:00:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.6,2023-06-06 06:58:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.9,2023-06-06 06:56:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.1,2023-06-06 06:54:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.8,2023-06-06 06:52:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.1,2023-06-06 06:48:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.6,2023-06-06 06:46:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,35.9,2023-06-06 06:44:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.6,2023-06-06 06:42:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.6,2023-06-06 06:40:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.2,2023-06-06 06:38:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.8,2023-06-06 06:36:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.3,2023-06-06 06:34:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.0,2023-06-06 06:32:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,36.3,2023-06-06 06:30:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,36.2,2023-06-06 06:24:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,36.5,2023-06-06 06:22:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,35.6,2023-06-06 06:18:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.9,2023-06-06 06:16:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.8,2023-06-06 06:14:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,35.8,2023-06-06 06:12:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,35.2,2023-06-06 06:10:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.4,2023-06-06 06:08:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.6,2023-06-06 06:06:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.3,2023-06-06 06:04:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.3,2023-06-06 06:02:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.0,2023-06-06 06:00:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,35.8,2023-06-06 05:58:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.3,2023-06-06 05:56:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.4,2023-06-06 05:54:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.0,2023-06-06 05:52:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.6,2023-06-06 05:50:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.8,2023-06-06 05:48:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.1,2023-06-06 05:46:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.3,2023-06-06 05:44:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.2,2023-06-06 05:42:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.4,2023-06-06 05:40:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.4,2023-06-06 05:38:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.2,2023-06-06 05:36:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,34.2,2023-06-06 05:32:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.6,2023-06-06 05:30:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.6,2023-06-06 05:28:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.8,2023-06-06 05:26:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,33.0,2023-06-06 05:24:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.4,2023-06-06 05:22:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 05:18:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-06 05:16:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.6,2023-06-06 05:14:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-06 05:12:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.1,2023-06-06 05:11:00-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.0,2023-06-06 05:09:00-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.3,2023-06-06 05:06:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.6,2023-06-06 05:04:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.8,2023-06-06 05:02:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.0,2023-06-06 05:00:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.0,2023-06-06 04:58:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.8,2023-06-06 04:56:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.4,2023-06-06 04:54:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.2,2023-06-06 04:52:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.1,2023-06-06 04:48:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.6,2023-06-06 04:47:07-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.7,2023-06-06 04:44:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.3,2023-06-06 04:42:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.3,2023-06-06 04:40:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.4,2023-06-06 04:38:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.6,2023-06-06 04:36:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.5,2023-06-06 04:34:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.4,2023-06-06 04:32:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.2,2023-06-06 04:30:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.7,2023-06-06 04:28:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.8,2023-06-06 04:26:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.0,2023-06-06 04:24:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.9,2023-06-06 04:22:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.5,2023-06-06 04:20:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.2,2023-06-06 04:18:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.6,2023-06-06 04:16:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.4,2023-06-06 04:14:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.4,2023-06-06 04:12:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.0,2023-06-06 04:10:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.1,2023-06-06 04:08:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.3,2023-06-06 04:06:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.9,2023-06-06 04:04:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.0,2023-06-06 04:02:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.1,2023-06-06 04:00:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.6,2023-06-06 03:58:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.6,2023-06-06 03:56:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.7,2023-06-06 03:54:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-06 03:52:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.2,2023-06-06 03:50:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.7,2023-06-06 03:48:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.1,2023-06-06 03:46:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.8,2023-06-06 03:44:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.6,2023-06-06 03:42:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.6,2023-06-06 03:40:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.2,2023-06-06 03:36:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.3,2023-06-06 03:34:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.0,2023-06-06 03:32:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-06 03:30:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,32.2,2023-06-06 03:28:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.8,2023-06-06 03:26:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.1,2023-06-06 03:24:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.7,2023-06-06 03:22:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.7,2023-06-06 03:20:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.9,2023-06-06 03:18:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.5,2023-06-06 03:16:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.2,2023-06-06 03:14:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.8,2023-06-06 03:12:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.0,2023-06-06 03:10:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.8,2023-06-06 03:08:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.6,2023-06-06 03:06:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.2,2023-06-06 03:04:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-06 03:02:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.8,2023-06-06 03:00:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-06 02:58:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.1,2023-06-06 02:56:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.2,2023-06-06 02:52:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.1,2023-06-06 02:50:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.6,2023-06-06 02:48:59-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.3,2023-06-06 02:46:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.4,2023-06-06 02:44:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 02:42:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.7,2023-06-06 02:40:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.5,2023-06-06 02:38:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.1,2023-06-06 02:36:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.5,2023-06-06 02:34:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.6,2023-06-06 02:32:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.3,2023-06-06 02:30:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,24.3,2023-06-06 02:28:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.5,2023-06-06 02:26:58-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.9,2023-06-06 02:24:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.5,2023-06-06 02:22:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,22.8,2023-06-06 02:20:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,24.7,2023-06-06 02:18:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.2,2023-06-06 02:16:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.3,2023-06-06 02:14:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.0,2023-06-06 02:12:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.5,2023-06-06 02:10:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.1,2023-06-06 02:08:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.6,2023-06-06 02:06:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.6,2023-06-06 02:04:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.0,2023-06-06 02:00:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,24.7,2023-06-06 01:58:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,24.8,2023-06-06 01:56:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.8,2023-06-06 01:52:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.5,2023-06-06 01:50:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.8,2023-06-06 01:48:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.1,2023-06-06 01:46:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.4,2023-06-06 01:44:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.6,2023-06-06 01:42:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.1,2023-06-06 01:40:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.0,2023-06-06 01:36:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-06 01:34:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.5,2023-06-06 01:32:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.0,2023-06-06 01:30:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.0,2023-06-06 01:28:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.7,2023-06-06 01:26:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.0,2023-06-06 01:24:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.5,2023-06-06 01:22:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.6,2023-06-06 01:20:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.4,2023-06-06 01:18:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 01:16:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.2,2023-06-06 01:14:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.6,2023-06-06 01:12:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.9,2023-06-06 01:10:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.7,2023-06-06 01:08:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 01:06:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.4,2023-06-06 01:04:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.9,2023-06-06 01:02:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.7,2023-06-06 01:00:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.2,2023-06-06 00:58:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 00:56:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.4,2023-06-06 00:54:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.4,2023-06-06 00:52:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.5,2023-06-06 00:50:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,24.8,2023-06-06 00:48:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.5,2023-06-06 00:46:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.6,2023-06-06 00:44:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.9,2023-06-06 00:40:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 00:38:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.5,2023-06-06 00:36:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-06 00:34:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.9,2023-06-06 00:32:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.2,2023-06-06 00:30:56-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.7,2023-06-06 00:28:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.8,2023-06-06 00:26:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.0,2023-06-06 00:24:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-06 00:22:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 00:20:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-06 00:18:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.6,2023-06-06 00:16:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.1,2023-06-06 00:14:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.3,2023-06-06 00:12:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.8,2023-06-06 00:10:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.2,2023-06-06 00:08:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.4,2023-06-06 00:04:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.9,2023-06-06 00:02:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-06 00:00:57-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.7,2023-06-05 23:58:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.6,2023-06-05 23:56:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.1,2023-06-05 23:54:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.0,2023-06-05 23:52:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.6,2023-06-05 23:50:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.4,2023-06-05 23:48:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.2,2023-06-05 23:46:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.7,2023-06-05 23:44:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.3,2023-06-05 23:42:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.2,2023-06-05 23:40:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.1,2023-06-05 23:38:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.4,2023-06-05 23:36:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.2,2023-06-05 23:34:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-05 23:32:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.8,2023-06-05 23:30:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.6,2023-06-05 23:28:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.0,2023-06-05 23:26:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.0,2023-06-05 23:24:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.3,2023-06-05 23:22:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.8,2023-06-05 23:20:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.3,2023-06-05 23:18:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.5,2023-06-05 23:16:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.7,2023-06-05 23:14:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.6,2023-06-05 23:12:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.0,2023-06-05 23:10:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.4,2023-06-05 23:08:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,29.1,2023-06-05 23:06:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,31.0,2023-06-05 23:04:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.0,2023-06-05 23:02:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,30.1,2023-06-05 22:58:55-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.7,2023-06-05 22:56:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.3,2023-06-05 22:54:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.1,2023-06-05 22:52:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.7,2023-06-05 22:50:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.9,2023-06-05 22:48:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.6,2023-06-05 22:44:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.7,2023-06-05 22:42:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-05 22:38:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.3,2023-06-05 22:36:54-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,27.5,2023-06-05 22:34:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.7,2023-06-05 22:32:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,26.6,2023-06-05 22:30:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,25.1,2023-06-05 22:28:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.2,2023-06-05 22:26:53-04:00,42.32503,-83.09697
221037,SWTRCK_2,Community Organization,pm25,28.1,2023-06-05 22:24:53-04:00,42.32503,-83.09697
